name,description,type,rating,imageUrl,latitude,longitude,destinationName
OYO Hotel Skyview,"Featuring 3-star accommodation, OYO Hotel Skyview is situated in Jaipur, 10 km from Govind Dev Ji Temple and 12 km from Birla Mandir Temple, Jaipur.",HOTEL,5.2,oyo_hotel_skyview.jpg,0,0,Jaipur
OYO 27787 Hotel Rama Inn,"Featuring 3-star accommodation, OYO 27787 Hotel Rama Inn is situated in Jaipur, 10 km from Govind Dev Ji Temple and 12 km from Birla Mandir Temple, Jaipur.",HOTEL,3.3,oyo_27787_hotel_rama_inn.jpg,0,0,Jaipur
OYO Leelas,"Featuring 3-star accommodation, OYO Leelas is set in Jaipur, 5.4 km from Govind Dev Ji Temple and 7.3 km from Jaipur Railway Station. This 3-star hotel offers room service and a 24-hour front desk.",HOTEL,8.0,oyo_leelas.jpg,0,0,Jaipur
Flagship Hotel Manisha Palace,Travel Sustainable property,HOTEL,,flagship_hotel_manisha_palace.jpg,0,0,Jaipur
HERITAGE ABOVE 1,"Situated in Jaipur, within less than 1 km of Jantar Mantar, Jaipur and a 10-minute walk of City Palace, HERITAGE ABOVE 1 features accommodation with a shared lounge and free WiFi throughout the...",HOTEL,4.5,heritage_above_1.jpg,0,0,Jaipur
Flagship Hotel Royal Blue,Travel Sustainable property,HOTEL,4.2,flagship_hotel_royal_blue.jpg,0,0,Jaipur
Hill View Resort,"Hill View Resort is located in Jaipur, 13 km from Hawa Mahal - Palace of Winds, 14 km from City Palace, as well as 14 km from Jantar Mantar, Jaipur.",HOTEL,8.0,hill_view_resort.jpg,0,0,Jaipur
Hotel City Home,"Well situated in the Raja Park district of Jaipur, Hotel City Home is set 1.7 km from Birla Mandir Temple, Jaipur, 4.1 km from Hawa Mahal - Palace of Winds and 4.8 km from City Palace.",HOTEL,4.7,hotel_city_home.jpg,0,0,Jaipur
OYO Hotel Jaya Palace,"Featuring 2-star accommodation, OYO Hotel Jaya Palace is situated in Jaipur, 13 km from Birla Mandir Temple, Jaipur and 15 km from Jaipur Railway Station.",HOTEL,3.5,oyo_hotel_jaya_palace.jpg,0,0,Jaipur
OSHO Villa Home Stay,Travel Sustainable property,HOTEL,7.8,osho_villa_home_stay.jpg,0,0,Jaipur
OYO Hotel Mark Inn,"Featuring 3-star accommodation, OYO Hotel Mark Inn is set in Jaipur, 4 km from Hawa Mahal - Palace of Winds and 4.5 km from City Palace. This 3-star hotel offers a shared kitchen and a shared lounge.",HOTEL,4.5,oyo_hotel_mark_inn.jpg,0,0,Jaipur
Hotel Natraj Palace,Travel Sustainable property,HOTEL,6.9,hotel_natraj_palace.jpg,0,0,Jaipur
OYO Hotel Crossroads,"Located 7 km from Birla Mandir Temple, Jaipur, OYO Hotel Crossroads offers 3-star accommodation in Jaipur and features a shared lounge.",HOTEL,4.2,oyo_hotel_crossroads.jpg,0,0,Jaipur
SPOT ON Kukas Guest House,"Set in the Amer district in Jaipur, SPOT ON Kukas Guest House offers 2-star rooms with free WiFi. The property is situated 5.1 km from Amber Fort, 5.3 km from Seesh Mahal and 8.7 km from Jalmahal.",HOTEL,5.3,spot_on_kukas_guest_house.jpg,0,0,Jaipur
ROYAL OCEAN HOTEL,Travel Sustainable property,HOTEL,3.0,royal_ocean_hotel.jpg,0,0,Jaipur
Super OYO Hotel Shiv Shakti,"Featuring 3-star accommodation, Super OYO Hotel Shiv Shakti is located in Jaipur, 8.9 km from Govind Dev Ji Temple and 11 km from Birla Mandir Temple, Jaipur.",HOTEL,6.3,super_oyo_hotel_shiv_shakti.jpg,0,0,Jaipur
Hotel Rajhans (Station road),"Situated in Jaipur, within 1.4 km of Jaipur Railway Station and 3.3 km of City Palace, Hotel Rajhans (Station road) features accommodation with a terrace and free WiFi throughout the property as well...",HOTEL,,hotel_rajhans_(station_road).jpg,0,0,Jaipur
Hotel Harsoli Haveli,"Situated 6.7 km from Jaipur Railway Station, Hotel Harsoli Haveli offers 3-star accommodation in Jaipur and has a terrace.",HOTEL,7.8,hotel_harsoli_haveli.jpg,0,0,Jaipur
Hotel The Sawai,"Featuring 3-star accommodation, Hotel The Sawai is set in Jaipur, 14 km from Jaipur Railway Station and 14 km from Govind Dev Ji Temple.",HOTEL,8.0,hotel_the_sawai.jpg,0,0,Jaipur
Hotel Harsoli Haveli,"Situated 6.7 km from Jaipur Railway Station, Hotel Harsoli Haveli offers 3-star accommodation in Jaipur and has a terrace.",HOTEL,7.8,hotel_harsoli_haveli.jpg,0,0,Jaipur
Hotel City Home,"Well situated in the Raja Park district of Jaipur, Hotel City Home is set 1.7 km from Birla Mandir Temple, Jaipur, 4.1 km from Hawa Mahal - Palace of Winds and 4.8 km from City Palace.",HOTEL,4.7,hotel_city_home.jpg,0,0,Jaipur
Titan Private Pool Farm Stay by Jaipur Farms,"Located in Jaipur, 13 km from Amber Fort and 13 km from Seesh Mahal, Titan Private Pool Farm Stay by Jaipur Farms offers an outdoor swimming pool and air conditioning.",HOTEL,,titan_private_pool_farm_stay_by_jaipur_farms.jpg,0,0,Jaipur
OYO Shree Shayam Hotel,OYO Shree Shayam Hotel offers free WiFi throughout the property and rooms with air conditioning in Jaipur.,HOTEL,,oyo_shree_shayam_hotel.jpg,0,0,Jaipur
"2 BHK near Jaipur airport, EHCC & Fortis Hospital","Set in Jaipur, 7 km from Govind Dev Ji Temple and 7.6 km from Birla Mandir Temple, Jaipur, 2 BHK near Jaipur airport, EHCC & Fortis Hospital offers free WiFi and air conditioning.",HOTEL,,"2_bhk_near_jaipur_airport,_ehcc_&_fortis_hospital.jpg",0,0,Jaipur
Lovely 2 Bedroom +Hall + Kitchen+ 2 Bathroom Flat,"Set 4.9 km from Birla Mandir Temple, Jaipur and 7.7 km from Jaipur Railway Station in Jaipur, Lovely 2 Bedroom +Hall + Kitchen+ 2 Bathroom Flat offers accommodation with a kitchen.",HOTEL,,lovely_2_bedroom_+hall_+_kitchen+_2_bathroom_flat.jpg,0,0,Jaipur
SPOT ON Hotel Art Mahal,"Featuring 2-star accommodation, SPOT ON Hotel Art Mahal is situated in Jaipur, 7.4 km from Govind Dev Ji Temple and 8.1 km from Birla Mandir Temple, Jaipur.",HOTEL,4.7,spot_on_hotel_art_mahal.jpg,0,0,Jaipur
Home B-38,Travel Sustainable property,HOTEL,9.5,home_b-38.jpg,0,0,Jaipur
Collection O Hotel Usha,"Featuring 2-star accommodation, Collection O Hotel Usha is situated in Jaipur, 13 km from Jaipur Railway Station and 13 km from City Palace.",HOTEL,5.5,collection_o_hotel_usha.jpg,0,0,Jaipur
Hotel Raghav Palace,Travel Sustainable property,HOTEL,9.0,hotel_raghav_palace.jpg,0,0,Jaipur
Collection O 80815 Hotel Seth Sanwariya,"Collection O 80815 Hotel Seth Sanwariya features air-conditioned rooms with TV in the Tonk Road district of Jaipur. This 3-star hotel offers room service, a 24-hour front desk and free WiFi.",HOTEL,1.0,collection_o_80815_hotel_seth_sanwariya.jpg,0,0,Jaipur
Flagship Hotel Khariya Palace,"Located 7.9 km from Govind Dev Ji Temple, Flagship Hotel Khariya Palace provides rooms with air conditioning in Jaipur.",HOTEL,3.0,flagship_hotel_khariya_palace.jpg,0,0,Jaipur
Aashiana by Herbs & Spices - Home Stay in Jaipur,"Located in Jaipur and only 3.6 km from Hawa Mahal - Palace of Winds, Aashiana by Herbs & Spices - Home Stay in Jaipur provides accommodation with city views, free WiFi and free private parking.",HOTEL,,aashiana_by_herbs_&_spices_-_home_stay_in_jaipur.jpg,0,0,Jaipur
3 BHK villa near Akshayapatra,"3 BHK villa near Akshayapatra is set in Jaipur, 13 km from Birla Mandir Temple, Jaipur, 15 km from Govind Dev Ji Temple, and 17 km from City Palace.",HOTEL,,3_bhk_villa_near_akshayapatra.jpg,0,0,Jaipur
HOTEL FRESHWAVE,"Located 6.3 km from Birla Mandir Temple, Jaipur, 10 km from City Palace and 10 km from Jantar Mantar, Jaipur, HOTEL FRESHWAVE provides accommodation set in Jaipur.",HOTEL,,hotel_freshwave.jpg,0,0,Jaipur
Flagship Hotel Khushi,Travel Sustainable property,HOTEL,2.5,flagship_hotel_khushi.jpg,0,0,Jaipur
OYO My Hotel Daksh,"Featuring 3-star accommodation, OYO My Hotel Daksh is set in Jaipur, 5.5 km from Govind Dev Ji Temple and 10 km from Birla Mandir Temple, Jaipur.",HOTEL,4.0,oyo_my_hotel_daksh.jpg,0,0,Jaipur
Hotel Yulia- Le Amour Inn,Travel Sustainable property,HOTEL,7.5,hotel_yulia-_le_amour_inn.jpg,0,0,Jaipur
Flagship Ekta Palace,Travel Sustainable property,HOTEL,1.0,flagship_ekta_palace.jpg,0,0,Jaipur
The TT Palace,"Set in Jaipur, The TT Palace offers 3-star accommodation with a terrace and a restaurant. With a shared lounge, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom....",HOTEL,4.7,the_tt_palace.jpg,0,0,Jaipur
OYO Hotel Alexa,"Featuring 3-star accommodation, OYO Hotel Alexa is set in Jaipur, 10 km from Jaipur Railway Station and 10 km from Govind Dev Ji Temple.",HOTEL,,oyo_hotel_alexa.jpg,0,0,Jaipur
OYO Hotel Star Board,Travel Sustainable property,HOTEL,5.9,oyo_hotel_star_board.jpg,0,0,Jaipur
Hotel Sugandh Retreat,"Located just 300 metres away from the Sindhi Camp Bus Station and 1 km from the Jaipur Railway Station, Hotel Sugandh Retreat provides a 24-hour front desk for the convenience of the guests.",HOTEL,6.1,hotel_sugandh_retreat.jpg,0,0,Jaipur
Kanak guest House,"Set within 1.2 km of Jalmahal and 3.5 km of Amber Fort, Kanak guest House offers rooms with air conditioning and a private bathroom in Jaipur.",HOTEL,,kanak_guest_house.jpg,0,0,Jaipur
Hotel Deep Mandir,"Located in Jaipur, within 1.8 km of Jaipur Railway Station and 2.8 km of City Palace, Hotel Deep Mandir provides accommodation with a garden and free WiFi throughout the property as well as free...",HOTEL,,hotel_deep_mandir.jpg,0,0,Jaipur
Jaipur Grand By StayApart,"Located in Jaipur, 4.1 km from Govind Dev Ji Temple, Jaipur Grand By StayApart provides accommodation with a garden, free private parking, a terrace and a restaurant.",HOTEL,,jaipur_grand_by_stayapart.jpg,0,0,Jaipur
OTO Flagship Hotel Taj Inn,Travel Sustainable property,HOTEL,3.3,oto_flagship_hotel_taj_inn.jpg,0,0,Jaipur
OYO Flagship 80759 Swastik Hotel Restaurant,"OYO Flagship 80759 Swastik Hotel Restaurant features air-conditioned rooms with TV in the Adarsh Nagar district of Jaipur. This 3-star hotel offers room service, a 24-hour front desk and free WiFi.",HOTEL,,oyo_flagship_80759_swastik_hotel_restaurant.jpg,0,0,Jaipur
Lila's Abode - Homestay,"Situated 3 km from City Palace, Lila's Abode - Homestay features accommodation with a shared lounge, a terrace and a shared kitchen for your convenience.",HOTEL,,lila's_abode_-_homestay.jpg,0,0,Jaipur
Hotel The Sawai,"Featuring 3-star accommodation, Hotel The Sawai is set in Jaipur, 14 km from Jaipur Railway Station and 14 km from Govind Dev Ji Temple.",HOTEL,8.0,hotel_the_sawai.jpg,0,0,Jaipur
The TT Palace,"Set in Jaipur, The TT Palace offers 3-star accommodation with a terrace and a restaurant. With a shared lounge, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom....",HOTEL,4.7,the_tt_palace.jpg,0,0,Jaipur
OYO Hotel Alexa,"Featuring 3-star accommodation, OYO Hotel Alexa is set in Jaipur, 10 km from Jaipur Railway Station and 10 km from Govind Dev Ji Temple.",HOTEL,,oyo_hotel_alexa.jpg,0,0,Jaipur
OYO Hotel Star Board,Travel Sustainable property,HOTEL,5.9,oyo_hotel_star_board.jpg,0,0,Jaipur
Hotel Sugandh Retreat,"Located just 300 metres away from the Sindhi Camp Bus Station and 1 km from the Jaipur Railway Station, Hotel Sugandh Retreat provides a 24-hour front desk for the convenience of the guests.",HOTEL,6.1,hotel_sugandh_retreat.jpg,0,0,Jaipur
Kanak guest House,"Set within 1.2 km of Jalmahal and 3.5 km of Amber Fort, Kanak guest House offers rooms with air conditioning and a private bathroom in Jaipur.",HOTEL,,kanak_guest_house.jpg,0,0,Jaipur
Hotel Deep Mandir,"Located in Jaipur, within 1.8 km of Jaipur Railway Station and 2.8 km of City Palace, Hotel Deep Mandir provides accommodation with a garden and free WiFi throughout the property as well as free...",HOTEL,,hotel_deep_mandir.jpg,0,0,Jaipur
Jaipur Grand By StayApart,"Located in Jaipur, 4.1 km from Govind Dev Ji Temple, Jaipur Grand By StayApart provides accommodation with a garden, free private parking, a terrace and a restaurant.",HOTEL,,jaipur_grand_by_stayapart.jpg,0,0,Jaipur
OTO Flagship Hotel Taj Inn,Travel Sustainable property,HOTEL,3.3,oto_flagship_hotel_taj_inn.jpg,0,0,Jaipur
OYO Flagship 80759 Swastik Hotel Restaurant,"OYO Flagship 80759 Swastik Hotel Restaurant features air-conditioned rooms with TV in the Adarsh Nagar district of Jaipur. This 3-star hotel offers room service, a 24-hour front desk and free WiFi.",HOTEL,,oyo_flagship_80759_swastik_hotel_restaurant.jpg,0,0,Jaipur
Lila's Abode - Homestay,"Situated 3 km from City Palace, Lila's Abode - Homestay features accommodation with a shared lounge, a terrace and a shared kitchen for your convenience.",HOTEL,,lila's_abode_-_homestay.jpg,0,0,Jaipur
Hotel The Sawai,"Featuring 3-star accommodation, Hotel The Sawai is set in Jaipur, 14 km from Jaipur Railway Station and 14 km from Govind Dev Ji Temple.",HOTEL,8.0,hotel_the_sawai.jpg,0,0,Jaipur
Flagship Shree Shyam Guest House,"Featuring 3-star accommodation, Flagship Shree Shyam Guest House is set in Jaipur, 9 km from Govind Dev Ji Temple and 11 km from Birla Mandir Temple, Jaipur.",HOTEL,1.5,flagship_shree_shyam_guest_house.jpg,0,0,Jaipur
HOTEL MANDELA HOUSE,Travel Sustainable property,HOTEL,,hotel_mandela_house.jpg,0,0,Jaipur
Flagship Hotel Rishabh Inn,Travel Sustainable property,HOTEL,,flagship_hotel_rishabh_inn.jpg,0,0,Jaipur
OYO AD-1 Hotel,"Featuring 3-star accommodation, OYO AD-1 Hotel is located in Jaipur, 1.1 km from Jaipur Railway Station and 3.7 km from City Palace.",HOTEL,,oyo_ad-1_hotel.jpg,0,0,Jaipur
Amer Valley,Travel Sustainable property,HOTEL,8.1,amer_valley.jpg,0,0,Jaipur
Collection O 9143 Hotel RE Kitchen & Bar,"Featuring 3-star accommodation, Collection O 9143 Hotel RE Kitchen & Bar is set in Jaipur, 7.1 km from Govind Dev Ji Temple and 9 km from Jaipur Railway Station.",HOTEL,1.0,collection_o_9143_hotel_re_kitchen_&_bar.jpg,0,0,Jaipur
OYO Hotel Jai Palace,"Featuring 3-star accommodation, OYO Hotel Jai Palace is set in Jaipur, 1.5 km from Jalmahal and 4.4 km from Amber Fort. This 3-star hotel offers room service.",HOTEL,,oyo_hotel_jai_palace.jpg,0,0,Jaipur
Collection O Hotel Shri Ganesh,"Situated in Jaipur, 8.1 km from Govind Dev Ji Temple, Collection O Hotel Shri Ganesh features air-conditioned accommodation and a bar.",HOTEL,1.0,collection_o_hotel_shri_ganesh.jpg,0,0,Jaipur
Ashish Marriage Place,"Set in Jaipur in the Rajasthan region and Birla Mandir Temple, Jaipur reachable within 2 km, Ashish Marriage Place offers accommodation with free WiFi, a children's playground, a garden and free...",HOTEL,7.0,ashish_marriage_place.jpg,0,0,Jaipur
Budget Accommodation Near Station Road,"Featuring 1-star accommodation, Budget Accommodation Near Station Road is located in Jaipur, 1.4 km from Jaipur Railway Station and 3 km from City Palace.",HOTEL,7.0,budget_accommodation_near_station_road.jpg,0,0,Jaipur
OYO Pink City,"Situated 5.1 km from Govind Dev Ji Temple, OYO Pink City features rooms with air conditioning in Jaipur. This 3-star hotel offers a 24-hour front desk.",HOTEL,3.9,oyo_pink_city.jpg,0,0,Jaipur
Hotel Mystic Inn,"Set in Jaipur, Hotel Mystic Inn features 3-star accommodation with private terraces. Featuring a restaurant, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom.",HOTEL,5.8,hotel_mystic_inn.jpg,0,0,Jaipur
Heritage Utsav Vilas,Travel Sustainable property,HOTEL,5.0,heritage_utsav_vilas.jpg,0,0,Jaipur
Uphar Homestay,"Located in Jaipur in the Rajasthan region, Uphar Homestay provides accommodation with free private parking.",HOTEL,9.6,uphar_homestay.jpg,0,0,Jaipur
Neetu's Home Stay,Travel Sustainable property,HOTEL,9.6,neetu's_home_stay.jpg,0,0,Jaipur
Flagship Ekta Palace,Travel Sustainable property,HOTEL,1.0,flagship_ekta_palace.jpg,0,0,Jaipur
Flagship Hotel Bm Inn,Travel Sustainable property,HOTEL,1.0,flagship_hotel_bm_inn.jpg,0,0,Jaipur
OYO Apple Hut,"Featuring 3-star accommodation, OYO Apple Hut is located in Jaipur, 10 km from Govind Dev Ji Temple and 14 km from Jaipur Railway Station.",HOTEL,2.5,oyo_apple_hut.jpg,0,0,Jaipur
Hotel Amer City,"Hotel Amer City features air-conditioned rooms with flat-screen TV in the Amer Fort Road district of Jaipur. With free WiFi, this 3-star hotel offers room service and a 24-hour front desk.",HOTEL,,hotel_amer_city.jpg,0,0,Jaipur
"A Dog's Story, Jaipur","Located in Jaipur, 7.5 km from Amber Fort and 7.7 km from Seesh Mahal, A Dog's Story, Jaipur provides accommodation with free WiFi, air conditioning and access to a garden with a terrace.",HOTEL,9.3,"a_dog's_story,_jaipur.jpg",0,0,Jaipur
Hotel Abhay Haveli,Hotel Abhay Haveli features air-conditioned rooms with flat-screen TV in the Vaishali Nagar district of Jaipur. This 3-star hotel offers room service and a 24-hour front desk.,HOTEL,1.0,hotel_abhay_haveli.jpg,0,0,Jaipur
Madhav Kunj,"Situated 5.9 km from Jaipur Railway Station, Madhav Kunj features accommodation with free WiFi and free private parking.",HOTEL,9.1,madhav_kunj.jpg,0,0,Jaipur
Rawal Residency,Travel Sustainable property,HOTEL,,rawal_residency.jpg,0,0,Jaipur
Collection O Hotel Ira,Travel Sustainable property,HOTEL,5.2,collection_o_hotel_ira.jpg,0,0,Jaipur
Sapphire World Hotel,Travel Sustainable property,HOTEL,7.2,sapphire_world_hotel.jpg,0,0,Jaipur
Flagship Jmd Hotel,Travel Sustainable property,HOTEL,5.0,flagship_jmd_hotel.jpg,0,0,Jaipur
Flagship Hotel Raj Baag,Travel Sustainable property,HOTEL,10.0,flagship_hotel_raj_baag.jpg,0,0,Jaipur
Tavern,"Set in Jaipur, 6.7 km from Jaipur Railway Station and 6.8 km from Govind Dev Ji Temple, Tavern offers air conditioning.",HOTEL,,tavern.jpg,0,0,Jaipur
The Bhairon Niwas -Heritage-,"Located in Jaipur, 16 km from City Palace and 16 km from Jantar Mantar, Jaipur, The Bhairon Niwas -Heritage- offers air conditioning.",HOTEL,5.0,the_bhairon_niwas_-heritage-.jpg,0,0,Jaipur
1BR Luxury Studio Apartment-Best for Couples/Solos,"Boasting air-conditioned accommodation with a balcony, 1BR Luxury Studio Apartment-Best for Couples/Solos is set in Jaipur.",HOTEL,,1br_luxury_studio_apartment-best_for_couples/solos.jpg,0,0,Jaipur
Super OYO Hotel Shiv Shakti,"Featuring 3-star accommodation, Super OYO Hotel Shiv Shakti is located in Jaipur, 8.9 km from Govind Dev Ji Temple and 11 km from Birla Mandir Temple, Jaipur.",HOTEL,6.3,super_oyo_hotel_shiv_shakti.jpg,0,0,Jaipur
StayVista at Kanak Vilas,"Located in Jaipur, 2 km from Birla Mandir Temple, Jaipur and 2.2 km from Hawa Mahal - Palace of Winds, StayVista at Kanak Vilas provides accommodation with free WiFi, air conditioning, a garden and a...",HOTEL,,stayvista_at_kanak_vilas.jpg,0,0,Jaipur
Patodia palace,"Featuring a terrace, Patodia palace is situated in the Civil Lines district of Jaipur, 4.9 km from Jaipur Railway Station and 6.7 km from Govind Dev Ji Temple.",HOTEL,,patodia_palace.jpg,0,0,Jaipur
"BluO 3BHK Jaipur - Terrace Garden, Balcony, Lift",Travel Sustainable property,HOTEL,10.0,"bluo_3bhk_jaipur_-_terrace_garden,_balcony,_lift.jpg",0,0,Jaipur
OYO Hotel Heritage Haveli,"Located 2 km from Birla Mandir Temple, Jaipur, OYO Hotel Heritage Haveli offers 3-star accommodation in Jaipur and features a shared lounge.",HOTEL,2.9,oyo_hotel_heritage_haveli.jpg,0,0,Jaipur
Hakuna Matata homestay,"Featuring a terrace, Hakuna Matata homestay is located in Jaipur, within 1.9 km of Jaipur Railway Station and 5.5 km of City Palace.",HOTEL,,hakuna_matata_homestay.jpg,0,0,Jaipur
OYO My Hotel Daksh,"Featuring 3-star accommodation, OYO My Hotel Daksh is set in Jaipur, 5.5 km from Govind Dev Ji Temple and 10 km from Birla Mandir Temple, Jaipur.",HOTEL,4.0,oyo_my_hotel_daksh.jpg,0,0,Jaipur
Lila's Abode - Homestay,"Situated 3 km from City Palace, Lila's Abode - Homestay features accommodation with a shared lounge, a terrace and a shared kitchen for your convenience.",HOTEL,,lila's_abode_-_homestay.jpg,0,0,Jaipur
OYO TOWNHOUSE 465 UC Pratap Nagar Jaipur,Travel Sustainable property,HOTEL,5.7,oyo_townhouse_465_uc_pratap_nagar_jaipur.jpg,0,0,Jaipur
OYO Hotel S-14,"Featuring 3-star accommodation, OYO Hotel S-14 is situated in Jaipur, 7.1 km from Govind Dev Ji Temple and 7.6 km from Birla Mandir Temple, Jaipur.",HOTEL,2.0,oyo_hotel_s-14.jpg,0,0,Jaipur
Gumaan Auberge,Travel Sustainable property,HOTEL,8.1,gumaan_auberge.jpg,0,0,Jaipur
OYO Leelas,"Featuring 3-star accommodation, OYO Leelas is set in Jaipur, 5.4 km from Govind Dev Ji Temple and 7.3 km from Jaipur Railway Station. This 3-star hotel offers room service and a 24-hour front desk.",HOTEL,8.0,oyo_leelas.jpg,0,0,Jaipur
SPOT ON 80869 Hotel Roshan,"Set within 7.1 km of Hawa Mahal - Palace of Winds and 7.7 km of City Palace, SPOT ON 80869 Hotel Roshan offers rooms with air conditioning and a private bathroom in Jaipur.",HOTEL,,spot_on_80869_hotel_roshan.jpg,0,0,Jaipur
OTO Flagship Hotel Taj Inn,Travel Sustainable property,HOTEL,3.3,oto_flagship_hotel_taj_inn.jpg,0,0,Jaipur
Rover's Jaipur,Travel Sustainable property,HOTEL,7.0,rover's_jaipur.jpg,0,0,Jaipur
OYO Ekta My Stay,"Set 4.6 km from Govind Dev Ji Temple, OYO Ekta My Stay provides rooms with air conditioning in Jaipur. This 3-star hotel offers a shared kitchen and a shared lounge.",HOTEL,3.3,oyo_ekta_my_stay.jpg,0,0,Jaipur
Cozy Shelter By Saira,"Situated within 1.6 km of Jaipur Railway Station, Cozy Shelter By Saira in Jaipur has a number of amenities including a garden, a shared lounge and a bar.",HOTEL,7.2,cozy_shelter_by_saira.jpg,0,0,Jaipur
FabHotel Queens Hub,Travel Sustainable property,HOTEL,3.3,fabhotel_queens_hub.jpg,0,0,Jaipur
OYO Jr Guest House,"6.6 km from Govind Dev Ji Temple, OYO Jr Guest House is situated in Jaipur and features air-conditioned rooms.",HOTEL,1.0,oyo_jr_guest_house.jpg,0,0,Jaipur
OYO Ekta My Stay,"Set 4.6 km from Govind Dev Ji Temple, OYO Ekta My Stay provides rooms with air conditioning in Jaipur. This 3-star hotel offers a shared kitchen and a shared lounge.",HOTEL,3.3,oyo_ekta_my_stay.jpg,0,0,Jaipur
Cozy Shelter By Saira,"Situated within 1.6 km of Jaipur Railway Station, Cozy Shelter By Saira in Jaipur has a number of amenities including a garden, a shared lounge and a bar.",HOTEL,7.2,cozy_shelter_by_saira.jpg,0,0,Jaipur
FabHotel Queens Hub,Travel Sustainable property,HOTEL,3.3,fabhotel_queens_hub.jpg,0,0,Jaipur
OYO Jr Guest House,"6.6 km from Govind Dev Ji Temple, OYO Jr Guest House is situated in Jaipur and features air-conditioned rooms.",HOTEL,1.0,oyo_jr_guest_house.jpg,0,0,Jaipur
Janki Chandra - Homestay & PG,Travel Sustainable property,HOTEL,5.5,janki_chandra_-_homestay_&_pg.jpg,0,0,Jaipur
Flagship 90541 Hotel Hari Inn,Travel Sustainable property,HOTEL,8.0,flagship_90541_hotel_hari_inn.jpg,0,0,Jaipur
OYO Hotel Harsh,"Featuring 3-star accommodation, OYO Hotel Harsh is situated in Jaipur, 8.6 km from Amber Fort and 8.7 km from Seesh Mahal.",HOTEL,,oyo_hotel_harsh.jpg,0,0,Jaipur
StayVista at The White Gable,"Set in Jaipur, StayVista at The White Gable offers accommodation with a private pool and free WiFi.",HOTEL,,stayvista_at_the_white_gable.jpg,0,0,Jaipur
OYO AD-1 Hotel,"Featuring 3-star accommodation, OYO AD-1 Hotel is located in Jaipur, 1.1 km from Jaipur Railway Station and 3.7 km from City Palace.",HOTEL,,oyo_ad-1_hotel.jpg,0,0,Jaipur
Jaipur Grand By StayApart,"Located in Jaipur, 4.1 km from Govind Dev Ji Temple, Jaipur Grand By StayApart provides accommodation with a garden, free private parking, a terrace and a restaurant.",HOTEL,,jaipur_grand_by_stayapart.jpg,0,0,Jaipur
Surya Mahal - Homestay For Guest,"Set in Jaipur, 10 km from City Palace, 10 km from Jantar Mantar, Jaipur and 10 km from Hawa Mahal - Palace of Winds, Surya Mahal - Homestay For Guest offers accommodation with a balcony and free WiFi....",HOTEL,,surya_mahal_-_homestay_for_guest.jpg,0,0,Jaipur
Las Vegas,"Set in Jaipur, within 3.5 km of Jaipur Railway Station and 3.7 km of Govind Dev Ji Temple, Las Vegas offers accommodation with a restaurant and free WiFi as well as free private parking for guests who...",HOTEL,,las_vegas.jpg,0,0,Jaipur
Collection O Hotel Staybridge Suites,Travel Sustainable property,HOTEL,3.5,collection_o_hotel_staybridge_suites.jpg,0,0,Jaipur
OYO Castle Home Stay,"Located in Jaipur, 11 km from Govind Dev Ji Temple, OYO Castle Home Stay provides air-conditioned rooms and a restaurant.",HOTEL,3.0,oyo_castle_home_stay.jpg,0,0,Jaipur
Hotel The Orion,"Situated in Jaipur, 1.2 km from Jaipur Railway Station, Hotel The Orion features accommodation with a shared lounge, free private parking, a terrace and a restaurant.",HOTEL,6.7,hotel_the_orion.jpg,0,0,Jaipur
OYO Hotel Jai Palace,"Featuring 3-star accommodation, OYO Hotel Jai Palace is set in Jaipur, 1.5 km from Jalmahal and 4.4 km from Amber Fort. This 3-star hotel offers room service.",HOTEL,,oyo_hotel_jai_palace.jpg,0,0,Jaipur
Pink Paradise,"Offering mountain views, Pink Paradise is an accommodation located in Jaipur, 8 km from Govind Dev Ji Temple and 10 km from City Palace.",HOTEL,,pink_paradise.jpg,0,0,Jaipur
Resortica - The Misty Mountain,"Resortica - The Misty Mountain in Jaipur provides accommodation with free WiFi, 40 km from Hawa Mahal - Palace of Winds, 41 km from City Palace and 41 km from Jantar Mantar, Jaipur.",HOTEL,,resortica_-_the_misty_mountain.jpg,0,0,Jaipur
Hotel Rajhans (Station road),"Situated in Jaipur, within 1.4 km of Jaipur Railway Station and 3.3 km of City Palace, Hotel Rajhans (Station road) features accommodation with a terrace and free WiFi throughout the property as well...",HOTEL,,hotel_rajhans_(station_road).jpg,0,0,Jaipur
HOTEL THE BLACKSTONE,Travel Sustainable property,HOTEL,,hotel_the_blackstone.jpg,0,0,Jaipur
Roots - Pampered Stay,"Situated in Jaipur, within 3.9 km of Jaipur Railway Station and 7.8 km of City Palace, Roots - Pampered Stay offers accommodation with free WiFi, air conditioning, a garden and a shared lounge.",HOTEL,10.0,roots_-_pampered_stay.jpg,0,0,Jaipur
Flagship Hotel Manisha Palace,Travel Sustainable property,HOTEL,,flagship_hotel_manisha_palace.jpg,0,0,Jaipur
POP Hotel K Kalpana Railway Station,"Featuring 3-star accommodation, POP Hotel K Kalpana Railway Station is located in Jaipur, 300 metres from Jaipur Railway Station and 4.1 km from City Palace.",HOTEL,1.0,pop_hotel_k_kalpana_railway_station.jpg,0,0,Jaipur
